"user_id","persona","signup_date"
8179,"HighIntent",2024-02-02
8180,"TargetedShopper",2024-01-13
8181,"Explorer",2024-12-07
8182,"DealHunter",2025-01-14
8183,"Explorer",2024-06-21
8184,"TargetedShopper",2024-12-29
8185,"HighIntent",2024-03-11
8186,"Explorer",2025-03-31
8187,"Explorer",2025-07-28
8188,"HighIntent",2025-02-06
8189,"HighIntent",2025-02-22
8190,"Explorer",2024-12-28
8191,"Explorer",2024-11-28
8192,"Explorer",2025-09-04
8193,"TargetedShopper",2024-10-13
8194,"TargetedShopper",2025-01-01
8195,"Explorer",2025-05-06
8196,"DealHunter",2024-07-25
8197,"DealHunter",2024-05-24
8198,"TargetedShopper",2025-09-20
8199,"TargetedShopper",2025-06-03
8200,"TargetedShopper",2025-04-04
8201,"Explorer",2024-06-04
8202,"TargetedShopper",2025-07-28
8203,"Explorer",2025-05-28
8204,"TargetedShopper",2025-01-11
8205,"HighIntent",2024-03-13
8206,"Explorer",2024-09-13
8207,"DealHunter",2025-05-03
8208,"DealHunter",2025-04-15
8209,"Explorer",2024-07-02
8210,"Explorer",2024-05-24
8211,"TargetedShopper",2024-07-15
8212,"DealHunter",2025-09-09
8213,"Explorer",2024-07-18
8214,"Explorer",2025-04-13
8215,"TargetedShopper",2024-08-20
8216,"Explorer",2024-10-19
8217,"TargetedShopper",2025-09-26
8218,"DealHunter",2025-01-15
8219,"TargetedShopper",2025-07-15
8220,"TargetedShopper",2024-12-20
8221,"TargetedShopper",2024-09-30
8222,"TargetedShopper",2025-10-26
8223,"HighIntent",2025-10-21
8224,"TargetedShopper",2025-09-18
8225,"Explorer",2024-10-19
8226,"DealHunter",2024-11-06
8227,"DealHunter",2024-05-08
8228,"TargetedShopper",2024-06-21
8229,"TargetedShopper",2024-03-26
8230,"Explorer",2025-01-30
8231,"DealHunter",2025-07-16
8232,"HighIntent",2025-09-27
8233,"TargetedShopper",2024-12-08
8234,"TargetedShopper",2024-07-17
8235,"Explorer",2024-06-19
8236,"TargetedShopper",2024-03-27
8237,"DealHunter",2024-09-17
8238,"TargetedShopper",2024-03-26
8239,"Explorer",2024-01-30
8240,"Explorer",2025-07-03
8241,"TargetedShopper",2024-09-23
8242,"TargetedShopper",2025-09-21
8243,"DealHunter",2024-09-24
8244,"TargetedShopper",2024-02-26
8245,"DealHunter",2024-01-06
8246,"Explorer",2025-10-02
8247,"Explorer",2024-05-21
8248,"TargetedShopper",2024-07-26
8249,"Explorer",2024-04-16
8250,"Explorer",2024-09-05
8251,"Explorer",2025-05-31
8252,"Explorer",2024-03-15
8253,"DealHunter",2025-10-09
8254,"DealHunter",2025-04-06
8255,"TargetedShopper",2025-02-15
8256,"HighIntent",2024-06-11
8257,"TargetedShopper",2025-09-03
8258,"Explorer",2024-04-06
8259,"Explorer",2024-11-13
8260,"DealHunter",2025-04-18
8261,"DealHunter",2024-07-06
8262,"DealHunter",2024-12-07
8263,"DealHunter",2025-08-22
8264,"Explorer",2025-01-23
8265,"Explorer",2025-09-13
8266,"TargetedShopper",2024-11-22
8267,"DealHunter",2024-02-07
8268,"HighIntent",2024-10-16
8269,"Explorer",2024-04-19
8270,"DealHunter",2025-02-28
8271,"DealHunter",2024-05-03
8272,"DealHunter",2024-04-30
8273,"DealHunter",2024-05-30
8274,"Explorer",2024-07-23
8275,"Explorer",2024-04-13
8276,"TargetedShopper",2024-07-31
8277,"Explorer",2024-05-19
8278,"Explorer",2025-04-16
8279,"DealHunter",2025-07-02
8280,"Explorer",2024-09-27
8281,"HighIntent",2024-12-18
8282,"TargetedShopper",2024-02-19
8283,"TargetedShopper",2024-12-27
8284,"TargetedShopper",2025-06-28
8285,"DealHunter",2025-04-16
8286,"HighIntent",2024-09-10
8287,"DealHunter",2025-03-13
8288,"Explorer",2025-09-22
8289,"Explorer",2024-11-30
8290,"TargetedShopper",2025-07-19
8291,"Explorer",2025-09-21
8292,"Explorer",2025-04-28
8293,"Explorer",2024-02-16
8294,"HighIntent",2024-07-12
8295,"Explorer",2025-05-25
8296,"Explorer",2024-11-25
8297,"Explorer",2025-03-14
8298,"Explorer",2025-05-25
8299,"DealHunter",2024-07-08
8300,"TargetedShopper",2024-07-04
8301,"DealHunter",2025-04-04
8302,"Explorer",2024-07-17
8303,"TargetedShopper",2025-07-30
8304,"TargetedShopper",2024-03-13
8305,"DealHunter",2025-07-28
8306,"Explorer",2025-03-05
8307,"Explorer",2024-01-02
8308,"TargetedShopper",2024-01-04
8309,"HighIntent",2025-09-05
8310,"Explorer",2025-03-16
8311,"DealHunter",2024-06-18
8312,"DealHunter",2025-08-07
8313,"TargetedShopper",2024-03-06
8314,"TargetedShopper",2025-04-26
8315,"Explorer",2025-10-18
8316,"Explorer",2025-01-27
8317,"TargetedShopper",2025-06-01
8318,"DealHunter",2025-06-22
8319,"Explorer",2025-04-10
8320,"DealHunter",2024-03-21
8321,"DealHunter",2024-02-12
8322,"DealHunter",2024-07-23
8323,"Explorer",2025-08-30
8324,"TargetedShopper",2024-08-19
8325,"Explorer",2024-05-10
8326,"TargetedShopper",2024-11-24
8327,"Explorer",2024-08-15
8328,"DealHunter",2024-02-23
8329,"TargetedShopper",2024-08-09
8330,"Explorer",2024-03-30
8331,"Explorer",2024-06-28
8332,"TargetedShopper",2024-01-15
8333,"DealHunter",2024-10-09
8334,"Explorer",2025-04-23
8335,"Explorer",2025-09-28
8336,"DealHunter",2025-10-18
8337,"HighIntent",2025-06-17
8338,"HighIntent",2024-10-05
8339,"TargetedShopper",2025-04-08
8340,"Explorer",2024-12-26
8341,"Explorer",2024-01-26
8342,"TargetedShopper",2025-07-30
8343,"Explorer",2025-02-19
8344,"Explorer",2024-05-09
8345,"Explorer",2025-02-05
8346,"Explorer",2025-07-02
8347,"HighIntent",2024-05-11
8348,"HighIntent",2024-08-01
8349,"TargetedShopper",2024-03-24
8350,"HighIntent",2024-10-11
8351,"Explorer",2025-07-15
8352,"DealHunter",2025-08-15
8353,"DealHunter",2025-01-26
8354,"TargetedShopper",2024-09-06
8355,"HighIntent",2025-03-31
8356,"Explorer",2024-07-09
8357,"Explorer",2024-06-19
8358,"HighIntent",2024-03-12
8359,"Explorer",2025-07-08
8360,"DealHunter",2024-05-31
8361,"TargetedShopper",2024-01-07
8362,"TargetedShopper",2024-12-28
8363,"TargetedShopper",2025-03-16
8364,"Explorer",2024-11-03
8365,"DealHunter",2024-05-29
8366,"HighIntent",2024-04-25
8367,"TargetedShopper",2024-01-27
8368,"Explorer",2024-11-22
8369,"TargetedShopper",2024-05-27
8370,"Explorer",2025-09-14
8371,"Explorer",2025-09-09
8372,"TargetedShopper",2024-07-17
8373,"TargetedShopper",2024-05-09
8374,"HighIntent",2025-04-22
8375,"TargetedShopper",2025-04-22
8376,"Explorer",2024-03-13
8377,"Explorer",2024-03-03
8378,"Explorer",2025-03-17
8379,"TargetedShopper",2024-03-26
8380,"HighIntent",2025-02-11
8381,"DealHunter",2025-10-21
8382,"Explorer",2024-06-25
8383,"Explorer",2024-01-05
8384,"HighIntent",2024-06-24
8385,"HighIntent",2025-04-22
8386,"TargetedShopper",2025-10-07
8387,"TargetedShopper",2024-12-05
8388,"Explorer",2024-04-09
8389,"DealHunter",2025-07-04
8390,"Explorer",2025-09-23
8391,"Explorer",2024-10-28
8392,"Explorer",2025-08-14
8393,"HighIntent",2024-04-11
8394,"Explorer",2025-02-03
8395,"DealHunter",2025-05-23
8396,"TargetedShopper",2025-03-22
8397,"DealHunter",2025-05-12
8398,"Explorer",2025-03-18
8399,"TargetedShopper",2025-07-01
8400,"TargetedShopper",2024-01-08
8401,"Explorer",2024-04-11
8402,"DealHunter",2025-02-09
8403,"DealHunter",2024-10-04
8404,"Explorer",2024-04-13
8405,"Explorer",2025-06-10
8406,"Explorer",2025-09-19
8407,"TargetedShopper",2024-11-20
8408,"DealHunter",2024-10-28
8409,"Explorer",2025-08-07
8410,"Explorer",2024-11-11
8411,"DealHunter",2024-10-04
8412,"Explorer",2025-03-09
8413,"TargetedShopper",2024-01-02
8414,"DealHunter",2024-03-05
8415,"TargetedShopper",2025-05-03
8416,"DealHunter",2025-09-24
8417,"TargetedShopper",2024-05-09
8418,"Explorer",2025-03-21
8419,"TargetedShopper",2024-05-25
8420,"TargetedShopper",2024-06-01
8421,"Explorer",2025-09-08
8422,"Explorer",2024-06-04
8423,"TargetedShopper",2024-04-19
8424,"DealHunter",2025-06-22
8425,"DealHunter",2024-12-26
8426,"TargetedShopper",2025-03-07
8427,"HighIntent",2024-03-16
8428,"HighIntent",2025-08-18
8429,"Explorer",2024-11-25
8430,"Explorer",2024-11-08
8431,"HighIntent",2025-01-25
8432,"DealHunter",2024-12-26
8433,"Explorer",2024-07-10
8434,"TargetedShopper",2025-07-10
8435,"DealHunter",2024-10-12
8436,"Explorer",2024-11-19
8437,"Explorer",2024-07-03
8438,"TargetedShopper",2024-06-21
8439,"Explorer",2024-12-25
8440,"DealHunter",2025-08-30
8441,"TargetedShopper",2025-06-29
8442,"Explorer",2024-09-23
8443,"Explorer",2025-03-23
8444,"DealHunter",2025-01-26
8445,"TargetedShopper",2024-01-19
8446,"TargetedShopper",2025-10-13
8447,"Explorer",2024-01-28
8448,"Explorer",2024-10-03
8449,"DealHunter",2025-01-21
8450,"Explorer",2024-10-02
8451,"Explorer",2024-02-23
8452,"DealHunter",2025-04-07
8453,"TargetedShopper",2024-07-21
8454,"TargetedShopper",2024-02-21
8455,"TargetedShopper",2024-09-04
8456,"TargetedShopper",2024-06-15
8457,"DealHunter",2025-09-02
8458,"Explorer",2024-03-22
8459,"Explorer",2025-10-12
8460,"TargetedShopper",2024-01-15
8461,"DealHunter",2024-11-16
8462,"HighIntent",2024-05-18
8463,"DealHunter",2024-09-20
8464,"TargetedShopper",2025-10-07
8465,"TargetedShopper",2024-10-20
8466,"TargetedShopper",2025-06-12
8467,"DealHunter",2024-08-18
8468,"Explorer",2024-10-21
8469,"TargetedShopper",2025-08-10
8470,"Explorer",2024-08-03
8471,"Explorer",2025-08-28
8472,"DealHunter",2025-04-05
8473,"DealHunter",2024-11-24
8474,"Explorer",2025-10-19
8475,"DealHunter",2024-08-03
8476,"TargetedShopper",2024-05-07
8477,"TargetedShopper",2025-08-17
8478,"Explorer",2024-10-30
8479,"TargetedShopper",2024-06-01
8480,"DealHunter",2024-10-27
8481,"Explorer",2025-01-18
8482,"TargetedShopper",2024-12-11
8483,"HighIntent",2025-05-18
8484,"TargetedShopper",2024-08-16
8485,"Explorer",2024-11-03
8486,"HighIntent",2025-01-09
8487,"DealHunter",2025-09-22
8488,"Explorer",2024-06-24
8489,"Explorer",2024-01-27
8490,"TargetedShopper",2025-04-21
8491,"TargetedShopper",2025-09-16
8492,"TargetedShopper",2024-07-17
8493,"Explorer",2024-04-05
8494,"TargetedShopper",2024-12-15
8495,"HighIntent",2025-04-11
8496,"TargetedShopper",2024-08-12
8497,"TargetedShopper",2024-03-09
8498,"DealHunter",2024-08-10
8499,"DealHunter",2024-12-05
8500,"TargetedShopper",2024-05-23
8501,"Explorer",2024-03-10
8502,"Explorer",2025-10-12
8503,"TargetedShopper",2025-05-17
8504,"Explorer",2024-06-28
8505,"TargetedShopper",2025-08-20
8506,"Explorer",2024-09-15
8507,"Explorer",2025-05-20
8508,"Explorer",2024-11-23
8509,"Explorer",2025-10-23
8510,"Explorer",2024-01-19
8511,"Explorer",2024-01-08
8512,"DealHunter",2025-01-28
8513,"DealHunter",2025-01-06
8514,"HighIntent",2024-07-16
8515,"Explorer",2024-04-23
8516,"Explorer",2025-07-09
8517,"HighIntent",2024-11-10
8518,"HighIntent",2024-09-10
8519,"Explorer",2025-03-30
8520,"TargetedShopper",2024-01-10
8521,"TargetedShopper",2025-10-04
8522,"Explorer",2024-08-19
8523,"Explorer",2025-07-14
8524,"HighIntent",2024-03-03
8525,"DealHunter",2024-12-04
8526,"TargetedShopper",2025-02-18
8527,"DealHunter",2024-09-20
8528,"Explorer",2025-02-26
8529,"TargetedShopper",2025-06-08
8530,"DealHunter",2025-03-13
8531,"Explorer",2025-10-25
8532,"TargetedShopper",2025-02-04
8533,"Explorer",2025-02-19
8534,"TargetedShopper",2024-04-04
8535,"HighIntent",2024-06-25
8536,"Explorer",2024-11-11
8537,"Explorer",2024-01-07
8538,"HighIntent",2025-07-03
8539,"HighIntent",2025-07-14
8540,"DealHunter",2025-04-12
8541,"Explorer",2025-10-04
8542,"Explorer",2024-09-23
8543,"DealHunter",2024-12-09
8544,"DealHunter",2025-03-17
8545,"DealHunter",2025-09-20
8546,"Explorer",2024-02-01
8547,"DealHunter",2024-08-25
8548,"HighIntent",2024-09-20
8549,"Explorer",2024-08-27
8550,"DealHunter",2025-06-17
8551,"DealHunter",2024-07-28
8552,"Explorer",2024-08-10
8553,"TargetedShopper",2024-04-18
8554,"Explorer",2024-09-26
8555,"DealHunter",2025-07-05
8556,"TargetedShopper",2025-01-19
8557,"DealHunter",2024-07-28
8558,"Explorer",2024-05-22
8559,"TargetedShopper",2024-06-18
8560,"Explorer",2024-02-16
8561,"Explorer",2024-05-21
8562,"TargetedShopper",2024-01-24
8563,"Explorer",2024-12-19
8564,"TargetedShopper",2024-03-07
8565,"Explorer",2024-10-19
8566,"Explorer",2025-05-21
8567,"TargetedShopper",2025-01-06
8568,"TargetedShopper",2024-09-29
8569,"Explorer",2025-01-25
8570,"TargetedShopper",2024-05-18
8571,"Explorer",2024-02-25
8572,"Explorer",2024-01-04
8573,"HighIntent",2024-05-15
8574,"TargetedShopper",2024-09-18
8575,"TargetedShopper",2025-07-25
8576,"Explorer",2024-11-11
8577,"Explorer",2025-07-30
8578,"HighIntent",2024-08-17
8579,"Explorer",2024-11-30
8580,"Explorer",2025-02-01
8581,"DealHunter",2024-01-13
8582,"DealHunter",2024-07-22
8583,"Explorer",2025-03-15
8584,"TargetedShopper",2025-08-20
8585,"DealHunter",2024-05-10
8586,"DealHunter",2024-07-09
8587,"TargetedShopper",2024-09-18
8588,"DealHunter",2024-09-25
8589,"Explorer",2024-04-18
8590,"TargetedShopper",2024-06-17
8591,"HighIntent",2024-10-04
8592,"Explorer",2025-03-29
8593,"Explorer",2024-10-20
8594,"Explorer",2024-11-05
8595,"TargetedShopper",2024-10-01
8596,"DealHunter",2024-04-26
8597,"Explorer",2024-04-04
8598,"DealHunter",2025-09-16
8599,"HighIntent",2024-09-28
8600,"TargetedShopper",2025-01-02
8601,"TargetedShopper",2024-07-01
8602,"DealHunter",2025-01-09
8603,"Explorer",2025-02-06
8604,"TargetedShopper",2024-10-13
8605,"HighIntent",2025-10-24
8606,"HighIntent",2024-03-03
8607,"HighIntent",2024-12-11
8608,"TargetedShopper",2024-08-02
8609,"TargetedShopper",2024-11-28
8610,"DealHunter",2025-07-26
8611,"Explorer",2024-10-31
8612,"DealHunter",2025-01-23
8613,"Explorer",2024-02-21
8614,"TargetedShopper",2024-12-27
8615,"DealHunter",2024-11-18
8616,"Explorer",2025-06-29
8617,"HighIntent",2025-08-18
8618,"Explorer",2024-04-07
8619,"DealHunter",2024-02-26
8620,"Explorer",2024-02-15
8621,"TargetedShopper",2024-01-14
8622,"Explorer",2025-01-21
8623,"Explorer",2025-05-18
8624,"DealHunter",2024-08-30
8625,"TargetedShopper",2024-01-17
8626,"Explorer",2025-06-18
8627,"TargetedShopper",2024-11-08
8628,"TargetedShopper",2025-03-07
8629,"DealHunter",2024-03-14
8630,"DealHunter",2024-08-22
8631,"TargetedShopper",2025-02-03
8632,"DealHunter",2024-05-22
8633,"TargetedShopper",2025-07-26
8634,"HighIntent",2025-03-10
8635,"TargetedShopper",2024-03-31
8636,"TargetedShopper",2025-08-19
8637,"DealHunter",2024-08-27
8638,"Explorer",2024-12-26
8639,"Explorer",2024-06-17
8640,"DealHunter",2024-08-14
8641,"DealHunter",2025-02-25
8642,"Explorer",2025-08-22
8643,"Explorer",2024-09-19
8644,"TargetedShopper",2025-07-16
8645,"TargetedShopper",2025-10-04
8646,"TargetedShopper",2025-08-12
8647,"HighIntent",2025-04-16
8648,"TargetedShopper",2025-07-09
8649,"Explorer",2025-08-21
8650,"HighIntent",2024-07-27
8651,"TargetedShopper",2024-01-04
8652,"DealHunter",2024-02-20
8653,"TargetedShopper",2024-05-11
8654,"DealHunter",2025-01-17
8655,"TargetedShopper",2024-01-22
8656,"TargetedShopper",2024-08-19
8657,"HighIntent",2025-05-23
8658,"HighIntent",2024-12-22
8659,"Explorer",2025-03-13
8660,"Explorer",2024-02-12
8661,"TargetedShopper",2024-11-11
8662,"TargetedShopper",2024-04-08
8663,"Explorer",2025-01-28
8664,"TargetedShopper",2025-01-20
8665,"TargetedShopper",2025-06-20
8666,"Explorer",2024-04-20
8667,"TargetedShopper",2024-07-21
8668,"DealHunter",2024-03-13
8669,"HighIntent",2024-01-02
8670,"TargetedShopper",2025-07-01
8671,"Explorer",2025-08-05
8672,"TargetedShopper",2024-04-28
8673,"HighIntent",2024-09-19
8674,"TargetedShopper",2024-03-01
8675,"TargetedShopper",2024-10-26
8676,"DealHunter",2025-05-28
8677,"DealHunter",2024-04-21
8678,"DealHunter",2024-08-25
8679,"TargetedShopper",2025-04-21
8680,"DealHunter",2024-10-24
8681,"Explorer",2025-08-08
8682,"Explorer",2024-03-24
8683,"TargetedShopper",2025-08-13
8684,"DealHunter",2025-02-26
8685,"DealHunter",2025-09-21
8686,"TargetedShopper",2024-04-29
8687,"Explorer",2024-12-25
8688,"TargetedShopper",2024-10-11
8689,"TargetedShopper",2024-09-30
8690,"TargetedShopper",2025-04-15
8691,"Explorer",2024-12-25
8692,"Explorer",2024-06-15
8693,"Explorer",2025-08-06
8694,"TargetedShopper",2025-07-28
8695,"Explorer",2025-05-07
8696,"DealHunter",2025-09-06
8697,"HighIntent",2025-01-24
8698,"Explorer",2025-07-27
8699,"TargetedShopper",2025-03-21
8700,"TargetedShopper",2025-02-27
8701,"Explorer",2025-03-22
8702,"DealHunter",2024-02-18
8703,"HighIntent",2024-02-21
8704,"TargetedShopper",2025-03-09
8705,"TargetedShopper",2024-02-08
8706,"TargetedShopper",2024-01-14
8707,"DealHunter",2025-06-02
8708,"Explorer",2025-07-20
8709,"Explorer",2024-08-05
8710,"Explorer",2025-10-31
8711,"Explorer",2024-11-17
8712,"Explorer",2025-04-27
8713,"Explorer",2025-05-20
8714,"DealHunter",2024-02-06
8715,"Explorer",2024-03-17
8716,"Explorer",2024-09-12
8717,"DealHunter",2024-06-08
8718,"DealHunter",2025-01-26
8719,"TargetedShopper",2024-06-20
8720,"HighIntent",2024-05-23
8721,"HighIntent",2024-02-14
8722,"DealHunter",2024-10-13
8723,"Explorer",2024-09-17
8724,"Explorer",2024-03-03
8725,"DealHunter",2024-10-24
8726,"Explorer",2024-10-08
8727,"DealHunter",2024-09-11
8728,"TargetedShopper",2024-06-11
8729,"TargetedShopper",2024-03-17
8730,"TargetedShopper",2025-06-16
8731,"TargetedShopper",2024-12-31
8732,"Explorer",2024-08-19
8733,"Explorer",2025-10-26
8734,"Explorer",2025-01-25
8735,"TargetedShopper",2024-12-28
8736,"DealHunter",2025-09-27
8737,"Explorer",2024-06-11
8738,"Explorer",2025-06-02
8739,"Explorer",2025-03-07
8740,"TargetedShopper",2024-03-10
8741,"Explorer",2025-10-26
8742,"TargetedShopper",2024-04-01
8743,"Explorer",2025-06-26
8744,"DealHunter",2024-06-11
8745,"DealHunter",2025-07-07
8746,"TargetedShopper",2024-12-18
8747,"TargetedShopper",2025-05-20
8748,"Explorer",2025-08-28
8749,"DealHunter",2025-08-23
8750,"TargetedShopper",2025-02-24
8751,"Explorer",2025-09-11
8752,"Explorer",2025-02-20
8753,"DealHunter",2024-10-04
8754,"Explorer",2024-08-31
8755,"Explorer",2025-10-21
8756,"HighIntent",2025-02-07
8757,"TargetedShopper",2024-05-08
8758,"TargetedShopper",2024-12-08
8759,"Explorer",2024-06-01
8760,"DealHunter",2025-02-17
8761,"Explorer",2024-04-30
8762,"DealHunter",2025-08-28
8763,"DealHunter",2024-02-24
8764,"Explorer",2024-02-15
8765,"Explorer",2024-02-04
8766,"TargetedShopper",2024-06-20
8767,"Explorer",2025-05-22
8768,"HighIntent",2025-10-21
8769,"DealHunter",2025-01-30
8770,"DealHunter",2025-05-11
8771,"HighIntent",2025-03-26
8772,"DealHunter",2025-04-10
8773,"HighIntent",2025-06-01
8774,"Explorer",2024-11-20
8775,"TargetedShopper",2024-07-11
8776,"DealHunter",2024-04-05
8777,"TargetedShopper",2025-09-01
8778,"TargetedShopper",2025-10-14
8779,"Explorer",2025-08-03
8780,"TargetedShopper",2024-09-10
8781,"Explorer",2024-06-02
8782,"HighIntent",2024-01-31
8783,"HighIntent",2024-12-04
8784,"DealHunter",2024-08-15
8785,"Explorer",2024-10-10
8786,"DealHunter",2024-03-14
8787,"Explorer",2025-02-11
8788,"Explorer",2024-04-13
8789,"HighIntent",2024-07-14
8790,"DealHunter",2025-09-01
8791,"TargetedShopper",2025-08-09
8792,"Explorer",2024-02-20
8793,"Explorer",2025-02-03
8794,"DealHunter",2024-08-17
8795,"Explorer",2025-04-17
8796,"HighIntent",2025-06-04
8797,"TargetedShopper",2024-08-05
8798,"TargetedShopper",2025-04-15
8799,"DealHunter",2025-05-23
8800,"Explorer",2025-01-10
8801,"Explorer",2024-07-22
8802,"HighIntent",2024-12-12
8803,"Explorer",2025-08-04
8804,"Explorer",2025-04-01
8805,"TargetedShopper",2025-10-08
8806,"Explorer",2024-04-10
8807,"TargetedShopper",2025-09-09
8808,"DealHunter",2024-04-10
8809,"TargetedShopper",2024-02-04
8810,"TargetedShopper",2024-03-06
8811,"TargetedShopper",2025-09-21
8812,"TargetedShopper",2024-05-03
8813,"Explorer",2025-06-22
8814,"HighIntent",2024-09-07
8815,"Explorer",2024-01-19
8816,"Explorer",2024-02-14
8817,"DealHunter",2025-09-02
8818,"Explorer",2025-05-18
8819,"TargetedShopper",2025-04-11
8820,"TargetedShopper",2024-06-18
8821,"Explorer",2024-05-29
8822,"Explorer",2025-09-14
8823,"DealHunter",2025-03-22
8824,"TargetedShopper",2024-09-01
8825,"TargetedShopper",2024-09-04
8826,"Explorer",2025-06-09
8827,"TargetedShopper",2024-09-02
8828,"Explorer",2025-09-13
8829,"TargetedShopper",2024-05-19
8830,"Explorer",2025-02-09
8831,"Explorer",2025-08-20
8832,"DealHunter",2025-08-27
8833,"TargetedShopper",2025-08-24
8834,"DealHunter",2025-10-24
8835,"DealHunter",2024-02-11
8836,"Explorer",2025-09-05
8837,"Explorer",2025-07-12
8838,"HighIntent",2024-10-06
8839,"TargetedShopper",2025-04-26
8840,"DealHunter",2024-06-18
8841,"DealHunter",2025-05-22
8842,"TargetedShopper",2025-02-15
8843,"Explorer",2024-06-08
8844,"Explorer",2025-05-12
8845,"HighIntent",2024-06-09
8846,"Explorer",2024-04-03
8847,"DealHunter",2024-01-04
8848,"Explorer",2024-02-16
8849,"Explorer",2025-07-01
8850,"TargetedShopper",2025-09-02
8851,"TargetedShopper",2025-05-29
8852,"HighIntent",2024-11-03
8853,"DealHunter",2025-09-21
8854,"HighIntent",2024-07-25
8855,"DealHunter",2025-08-27
8856,"DealHunter",2024-12-19
8857,"Explorer",2025-03-28
8858,"TargetedShopper",2024-07-12
8859,"Explorer",2024-01-23
8860,"TargetedShopper",2024-10-21
8861,"HighIntent",2025-07-15
8862,"TargetedShopper",2024-09-02
8863,"DealHunter",2024-06-17
8864,"Explorer",2025-05-20
8865,"TargetedShopper",2024-09-18
8866,"Explorer",2024-11-29
8867,"Explorer",2024-09-08
8868,"HighIntent",2025-06-16
8869,"TargetedShopper",2024-03-06
8870,"Explorer",2024-05-22
8871,"Explorer",2025-07-14
8872,"DealHunter",2024-10-10
8873,"TargetedShopper",2024-06-27
8874,"DealHunter",2025-01-26
8875,"Explorer",2025-05-08
8876,"Explorer",2024-05-20
8877,"Explorer",2025-07-14
8878,"TargetedShopper",2025-02-11
8879,"Explorer",2024-04-05
8880,"DealHunter",2025-09-26
8881,"TargetedShopper",2024-04-14
8882,"TargetedShopper",2024-12-22
8883,"Explorer",2025-10-20
8884,"Explorer",2024-03-25
8885,"DealHunter",2025-04-13
8886,"Explorer",2024-11-29
8887,"Explorer",2025-08-08
8888,"DealHunter",2024-12-07
8889,"Explorer",2024-04-23
8890,"TargetedShopper",2025-06-07
8891,"Explorer",2024-04-09
8892,"Explorer",2024-11-20
8893,"HighIntent",2024-05-02
8894,"TargetedShopper",2024-06-14
8895,"TargetedShopper",2025-01-03
8896,"TargetedShopper",2024-09-24
8897,"DealHunter",2025-04-21
8898,"HighIntent",2025-07-23
8899,"TargetedShopper",2024-11-03
8900,"TargetedShopper",2025-08-12
8901,"HighIntent",2025-03-22
8902,"TargetedShopper",2025-05-27
8903,"Explorer",2024-09-26
8904,"DealHunter",2025-10-14
8905,"TargetedShopper",2025-09-01
8906,"Explorer",2024-12-09
8907,"TargetedShopper",2024-12-20
8908,"DealHunter",2024-09-03
8909,"HighIntent",2024-01-20
8910,"TargetedShopper",2024-10-15
8911,"Explorer",2024-05-09
8912,"Explorer",2024-10-16
8913,"Explorer",2024-03-06
8914,"TargetedShopper",2024-01-14
8915,"Explorer",2024-04-21
8916,"TargetedShopper",2024-08-06
8917,"DealHunter",2024-09-01
8918,"TargetedShopper",2025-10-24
8919,"HighIntent",2025-02-03
8920,"HighIntent",2025-06-27
8921,"TargetedShopper",2024-05-11
8922,"Explorer",2024-02-26
8923,"Explorer",2024-10-01
8924,"DealHunter",2025-02-27
8925,"Explorer",2025-02-05
8926,"DealHunter",2024-02-18
8927,"TargetedShopper",2024-02-26
8928,"DealHunter",2025-03-19
8929,"TargetedShopper",2025-01-07
8930,"DealHunter",2025-03-10
8931,"Explorer",2024-12-01
8932,"Explorer",2025-03-25
8933,"HighIntent",2025-07-05
8934,"DealHunter",2024-05-13
8935,"Explorer",2024-08-18
8936,"TargetedShopper",2025-06-24
8937,"DealHunter",2025-06-18
8938,"TargetedShopper",2025-03-14
8939,"Explorer",2024-05-13
8940,"DealHunter",2024-07-09
8941,"DealHunter",2025-06-03
8942,"DealHunter",2024-01-19
8943,"TargetedShopper",2024-04-08
8944,"TargetedShopper",2025-01-02
8945,"TargetedShopper",2024-03-18
8946,"Explorer",2024-04-29
8947,"DealHunter",2025-09-26
8948,"Explorer",2025-03-16
8949,"TargetedShopper",2024-11-22
8950,"TargetedShopper",2024-06-09
8951,"TargetedShopper",2024-01-20
8952,"HighIntent",2024-11-03
8953,"Explorer",2024-04-08
8954,"TargetedShopper",2025-06-25
8955,"DealHunter",2024-10-08
8956,"Explorer",2025-03-14
8957,"Explorer",2024-02-01
8958,"TargetedShopper",2024-04-23
8959,"TargetedShopper",2024-11-09
8960,"Explorer",2024-03-29
8961,"TargetedShopper",2025-03-13
8962,"DealHunter",2024-08-10
8963,"Explorer",2025-06-11
8964,"TargetedShopper",2025-06-20
8965,"TargetedShopper",2024-06-15
8966,"HighIntent",2024-10-03
8967,"TargetedShopper",2024-01-17
8968,"HighIntent",2024-11-15
8969,"Explorer",2025-05-11
8970,"HighIntent",2025-03-21
8971,"TargetedShopper",2025-01-21
8972,"Explorer",2024-02-06
8973,"Explorer",2024-11-10
8974,"Explorer",2024-05-16
8975,"Explorer",2024-12-02
8976,"TargetedShopper",2025-01-27
8977,"HighIntent",2024-07-02
8978,"Explorer",2024-09-21
8979,"TargetedShopper",2025-10-08
8980,"DealHunter",2025-07-16
8981,"DealHunter",2025-06-12
8982,"DealHunter",2024-06-24
8983,"Explorer",2024-01-12
8984,"TargetedShopper",2024-08-06
8985,"Explorer",2025-05-31
8986,"TargetedShopper",2024-07-05
8987,"Explorer",2024-03-31
8988,"Explorer",2025-09-13
8989,"Explorer",2025-02-22
